bug_id,product,invovled_tools,invovled_tools_num
32700,clang,clang|libraries,2
32725,clang,clang|libraries,2
32729,clang,clang|libraries,2
32735,polly,libraries|polly,2
32770,libraries,compiler-rt|libraries,2
32777,compiler-rt,clang|compiler-rt,2
32838,libraries,clang|libraries,2
32844,clang,clang|libraries,2
32845,clang,clang|libraries,2
32849,clang,clang|libraries,2
32853,clang,clang|libraries,2
32874,clang,clang|libraries,2
32937,clang,clang|libc++,2
32945,clang,clang|libraries,2
32947,clang,clang|libraries,2
32956,clang,clang|libraries|lldb,3
33014,clang,clang|libraries,2
33016,clang,clang|libc++|lldb,3
33027,compiler-rt,compiler-rt|lldb,2
33035,libraries,clang|libraries,2
33041,clang,clang|libraries,2
33086,clang,clang|libraries,2
33108,libraries,clang|libraries,2
33114,clang,clang|libraries,2
33116,clang,clang|libraries,2
33118,clang,clang|libraries,2
33119,clang,clang|libraries,2
33120,clang,clang|libraries,2
33129,clang,clang|libraries,2
33157,libraries,libraries|lldb,2
33161,clang,clang|libraries,2
33176,libraries,clang|libraries,2
33187,clang,clang|libraries,2
33194,clang,clang|libraries,2
33226,clang,clang|libc++|lldb,3
33234,clang,clang|libraries,2
33236,clang,clang|libc++,2
33271,clang,clang|libc++,2
33273,clang,clang|libc++,2
33277,libraries,libc++|libraries,2
33290,libraries,libraries|lldb,2
33305,clang,clang|libraries,2
33322,clang,clang|libraries,2
33327,libraries,libc++|libraries,2
33339,clang,clang|libraries,2
33350,clang,clang|libraries,2
33351,clang,clang|libraries,2
33353,clang,clang|libraries,2
33386,clang,clang|libraries,2
33406,clang,clang|libraries,2
33410,clang,clang|libraries,2
33411,clang,clang|libraries,2
33432,clang,clang|libraries,2
33461,clang,clang|libraries,2
33465,clang,clang|libraries,2
33507,clang,clang|libraries,2
33513,clang,clang|libc++,2
33530,clang,clang|libraries,2
33542,clang,clang|libc++,2
33587,libraries,clang|libraries,2
33601,clang,clang|libraries,2
33607,clang,clang|libc++,2
33622,libraries,libraries|lldb,2
33625,libraries,compiler-rt|libraries,2
33627,clang,clang|libc++|lldb,3
33662,compiler-rt,compiler-rt|libraries,2
33720,clang,clang|libraries,2
33723,clang,clang|libc++,2
33728,clang,clang|libc++,2
33742,clang,clang|libraries,2
33750,libraries,clang|libraries,2
33752,libraries,libc++|libraries,2
33757,libraries,clang|libraries,2
33762,clang,clang|libc++|lldb,3
33777,clang,clang|libraries,2
33778,clang,clang|libc++,2
33801,clang,clang|libc++,2
33825,libraries,clang|libraries,2
33830,libraries,clang|libraries,2
33843,clang,clang|libc++,2
33854,clang,clang|libraries,2
33869,libraries,clang|libraries,2
33875,lldb,libraries|lldb,2
33900,libraries,clang|libraries,2
33913,libraries,clang|libraries,2
33916,clang,clang|libc++,2
34006,clang,clang|libc++,2
34007,libraries,libc++|libraries,2
34020,libraries,compiler-rt|libraries,2
34044,clang,clang|libc++,2
34045,libraries,clang|libraries,2
34056,libraries,clang|libraries,2
34068,clang,clang|libc++,2
34073,libraries,clang|libc++|libraries|lldb,4
34074,libraries,clang|libc++|libraries|lldb,4
34093,clang,clang|libraries,2
34124,compiler-rt,compiler-rt|libc++,2
34137,libraries,clang|libraries,2
34140,clang,clang|lldb,2
34170,libraries,clang|libraries,2
34194,lldb,libraries|lldb,2
34239,libraries,clang|libraries,2
34261,libraries,clang|libraries,2
34289,clang,clang|libc++,2
34333,libraries,libc++|libraries,2
34342,clang,clang|libraries,2
34377,libraries,clang|libraries,2
34389,clang,clang|polly,2
34404,clang,clang|libraries,2
34416,polly,libraries|polly,2
34418,polly,libraries|polly,2
34422,polly,libraries|polly,2
34423,clang,clang|polly,2
34430,clang,clang|libraries,2
34432,polly,clang|polly,2
34435,clang,clang|polly,2
34436,clang,clang|libraries,2
34440,polly,lldb|polly,2
34441,polly,libraries|polly,2
34452,libraries,libraries|polly,2
34464,polly,clang|polly,2
34466,libraries,libraries|polly,2
34472,clang,clang|libraries,2
34479,libraries,libraries|polly,2
34480,clang,clang|libraries,2
34481,polly,libraries|polly,2
34482,libraries,libraries|polly,2
34485,polly,clang|polly,2
34498,libraries,libc++|libraries,2
34537,clang,clang|polly,2
34539,clang,clang|libc++,2
34544,libraries,clang|libraries,2
34616,compiler-rt,clang|compiler-rt|libc++,3
34618,compiler-rt,clang|compiler-rt|libc++,3
34624,clang,clang|libc++|lldb,3
34634,clang,clang|polly,2
34638,clang,clang|libc++|lldb,3
34657,libraries,clang|libraries,2
34662,clang,clang|libraries,2
34680,polly,clang|polly,2
34687,polly,clang|polly,2
34745,libraries,libraries|polly,2
34748,clang,clang|libc++,2
34749,clang,clang|libc++,2
34759,clang,clang|polly,2
34776,clang,clang|libc++,2
34783,libraries,libraries|polly,2
34785,clang,clang|polly,2
34795,clang,clang|libraries,2
34810,clang,clang|libc++,2
34862,libraries,clang|libraries,2
34897,clang,clang|libc++,2
34907,clang,clang|libc++,2
34942,clang,clang|libc++,2
34980,clang,clang|libraries,2
34989,polly,clang|polly,2
34991,clang,clang|polly,2
35020,clang,clang|polly,2
35040,lldb,clang|lldb,2
35074,libraries,libraries|polly,2
35123,clang,clang|libraries,2
35124,clang,clang|polly,2
35126,libraries,libraries|polly,2
35141,clang,clang|libc++,2
35158,libraries,clang|libraries,2
35190,clang,clang|libraries,2
35220,libraries,compiler-rt|libraries,2
35253,clang,clang|libraries,2
35270,clang,clang|libc++|lldb,3
35280,compiler-rt,compiler-rt|libc++,2
35356,clang,clang|libc++,2
35357,clang,clang|polly,2
35362,polly,clang|polly,2
35364,clang,clang|libraries|polly,3
35370,libraries,libraries|lldb,2
35371,libraries,libraries|lldb,2
35391,clang,clang|libraries,2
35394,clang,clang|libraries,2
35403,clang,clang|libraries,2
35405,clang,clang|libc++,2
35426,clang,clang|libraries,2
35431,clang,clang|libc++,2
35437,clang,clang|libraries,2
35456,clang,clang|libraries,2
35464,compiler-rt,compiler-rt|libraries,2
35484,lldb,libc++|lldb,2
35493,clang,clang|libraries,2
35495,clang,clang|libraries,2
35497,libraries,clang|libraries,2
35510,clang,clang|libraries,2
35516,clang,clang|libraries,2
35530,libraries,libraries|lldb,2
35556,clang,clang|libraries,2
35578,clang,clang|libc++,2
35586,clang,clang|polly,2
35609,clang,clang|libraries,2
35620,clang,clang|libc++|lldb,3
35637,clang,clang|libc++,2
35638,clang,clang|libraries|polly,3
35672,clang,clang|libraries,2
35682,clang,clang|libc++,2
35727,clang,clang|libraries,2
35756,clang,clang|libc++,2
35761,libraries,clang|libraries,2
35770,clang,clang|libraries,2
35795,clang,clang|lldb,2
35799,clang,clang|polly,2
35801,libraries,libraries|polly,2
35802,libraries,libraries|polly,2
35808,clang,clang|libc++|lldb,3
35813,clang,clang|libraries,2
35817,clang,clang|libc++,2
35823,clang,clang|lldb,2
35835,clang,clang|libc++,2
35840,clang,clang|polly,2
35888,clang,clang|libc++,2
35906,clang,clang|libraries,2
35912,clang,clang|libc++,2
35915,libraries,clang|libraries,2
35922,libraries,clang|libraries,2
35928,libraries,clang|libraries,2
35934,clang,clang|libc++|lldb,3
36038,libraries,compiler-rt|libraries,2
36045,clang,clang|polly,2
36053,clang,clang|compiler-rt|libc++,3
36109,lldb,libc++|lldb,2
36201,libraries,clang|libraries,2
36234,libraries,clang|libraries,2
36244,libraries,libraries|polly,2
36254,libraries,libraries|lldb,2
36269,compiler-rt,clang|compiler-rt|libc++|lldb,4
36311,libraries,libraries|polly,2
36312,clang,clang|polly,2
36357,libraries,clang|libraries,2
36378,libraries,clang|libraries,2
36389,clang,clang|polly,2
36434,libc++,clang|libc++,2
36485,clang,clang|libraries|lldb,3
36493,libraries,clang|libraries,2
36521,libraries,clang|libc++|libraries,3
36536,clang,clang|libc++,2
36552,clang,clang|libraries,2
36602,clang,clang|libraries|polly,3
36612,clang,clang|polly,2
36620,clang,clang|libraries,2
36622,libraries,clang|libraries,2
36626,clang,clang|libraries,2
36640,polly,clang|polly,2
36687,lldb,libraries|lldb,2
36691,clang,clang|libraries,2
36728,clang,clang|libc++|lldb,3
36735,clang,clang|libc++,2
36743,libraries,libc++|libraries,2
36791,libraries,libraries|lldb,2
36817,lldb,libraries|lldb,2
36872,clang,clang|libc++|lldb,3
36879,clang,clang|libraries,2
36893,libraries,clang|libraries,2
36903,clang,clang|libc++,2
36922,libraries,compiler-rt|libraries,2
36929,clang,clang|libc++,2
36945,libraries,libraries|polly,2
36947,compiler-rt,compiler-rt|libc++,2
36970,clang,clang|libraries,2
37024,clang,clang|libc++,2
37052,libraries,libraries|polly,2
37074,lldb,libraries|lldb,2
37089,clang,clang|libc++,2
37100,clang,clang|libraries,2
37106,libraries,clang|libraries,2
37179,libraries,libraries|polly,2
37234,libraries,libraries|lldb,2
37256,clang,clang|polly,2
37300,clang,clang|polly,2
37316,compiler-rt,compiler-rt|libraries,2
37345,clang,clang|polly,2
37349,compiler-rt,clang|compiler-rt,2
37352,clang,clang|libraries,2
37353,clang,clang|libraries,2
37354,clang,clang|libraries,2
37356,clang,clang|libraries,2
37359,clang,clang|libraries,2
37360,polly,clang|libraries|polly,3
37366,clang,clang|libraries,2
37395,libraries,clang|libraries|polly,3
37431,clang,clang|libraries,2
37438,clang,clang|libraries,2
37440,libraries,libraries|polly,2
37443,clang,clang|libraries,2
37446,clang,clang|polly,2
37455,clang,clang|libraries,2
37511,libraries,libc++|libraries,2
37558,clang,clang|libraries,2
37575,compiler-rt,clang|compiler-rt,2
37578,clang,clang|libraries,2
37598,libraries,clang|libraries,2
37606,libraries,clang|libraries,2
37628,clang,clang|polly,2
37632,libraries,libraries|polly,2
37657,libraries,clang|libraries,2
37758,polly,clang|polly,2
37805,clang,clang|libc++,2
37816,clang,clang|lldb,2
37820,libraries,clang|libraries,2
37893,lldb,libc++|lldb,2
37903,clang,clang|libraries,2
37910,libc++,compiler-rt|libc++,2
37947,clang,clang|lldb,2
37970,libraries,clang|libraries,2
37972,clang,clang|libraries,2
37983,libraries,clang|libraries,2
37990,clang,clang|libc++,2
38010,clang,clang|libc++,2
38024,libraries,clang|libraries,2
38025,compiler-rt,compiler-rt|libc++,2
38029,libraries,libc++|libraries,2
38033,clang,clang|libc++,2
38042,clang,clang|lldb,2
38073,polly,clang|polly,2
38171,clang,clang|libraries,2
38185,libraries,compiler-rt|libraries,2
38190,libraries,libc++|libraries|lldb,3
38192,libraries,clang|libraries,2
38217,libraries,clang|libraries,2
38228,compiler-rt,compiler-rt|libraries,2
38253,clang,clang|libc++,2
38259,clang,clang|libraries,2
38286,clang,clang|libc++|lldb,3
38313,clang,clang|libc++,2
38324,clang,clang|libraries,2
38343,libraries,clang|libraries,2
38358,polly,clang|polly,2
38378,clang,clang|libraries,2
38494,libraries,clang|libraries|polly,3
38526,clang,clang|libc++,2
38548,clang,clang|libc++,2
38573,clang,clang|libraries,2
38648,libraries,clang|libraries,2
38698,compiler-rt,clang|compiler-rt,2
38715,polly,clang|polly,2
38716,polly,clang|polly,2
38730,clang,clang|libraries,2
38740,libraries,clang|libraries,2
38753,libraries,libraries|lldb,2
38754,libraries,libraries|lldb,2
38762,libraries,libraries|lldb,2
38764,libraries,libraries|lldb,2
38766,clang,clang|libc++,2
38769,libraries,libraries|lldb,2
38777,libraries,libraries|lldb,2
38779,libraries,libraries|lldb,2
38793,clang,clang|polly,2
38795,clang,clang|polly,2
38804,clang,clang|libraries,2
38806,clang,clang|libc++,2
38807,clang,clang|libraries,2
38815,libraries,libraries|lldb,2
38852,libraries,clang|libraries,2
38886,libraries,clang|libraries,2
38894,compiler-rt,clang|compiler-rt|libc++,3
38896,clang,clang|libc++,2
38952,libraries,libraries|lldb,2
38982,clang,clang|polly,2
39003,clang,clang|libraries,2
39004,clang,clang|libraries,2
39018,libraries,libraries|lldb,2
39024,libraries,libraries|lldb,2
39053,libraries,libc++|libraries,2
39081,clang,clang|libc++,2
39168,libraries,compiler-rt|libraries,2
39195,libraries,clang|libraries,2
39210,clang,clang|compiler-rt,2
39211,clang,clang|libraries,2
39240,libraries,clang|libraries,2
39265,libc++,libc++|libraries,2
39274,clang,clang|libc++,2
39308,clang,clang|libc++,2
39359,clang,clang|compiler-rt,2
39463,clang,clang|libc++,2
39491,libraries,clang|libraries,2
39497,libraries,clang|libraries|polly,3
39500,lldb,libc++|lldb,2
39514,compiler-rt,compiler-rt|libraries,2
39539,clang,clang|libraries,2
39545,libraries,libraries|lldb,2
39547,clang,clang|libc++,2
39561,clang,clang|libc++,2
39574,libraries,clang|libraries,2
39588,clang,clang|libraries,2
39607,libraries,clang|libraries,2
39616,libraries,clang|libraries|lldb,3
39618,libraries,clang|libraries,2
39627,libraries,clang|compiler-rt|libraries,3
39651,libraries,libraries|lldb,2
39697,libc++,compiler-rt|libc++,2
39704,compiler-rt,clang|compiler-rt,2
39715,libraries,libraries|lldb,2
39716,libraries,libraries|lldb,2
39718,clang,clang|polly,2
39724,libraries,libraries|lldb,2
39731,libraries,clang|libraries,2
39735,clang,clang|libc++,2
39743,libraries,clang|libraries,2
39748,libraries,compiler-rt|libraries,2
39752,libraries,libraries|lldb,2
39756,libraries,clang|libraries,2
39794,compiler-rt,clang|compiler-rt,2
39800,libraries,clang|libraries,2
39805,compiler-rt,compiler-rt|libc++,2
39806,libraries,libc++|libraries,2
39851,clang,clang|libc++,2
39868,libraries,libraries|lldb,2
39869,libraries,libraries|lldb,2
39874,libraries,libraries|lldb,2
39897,libraries,libraries|lldb,2
39899,clang,clang|libraries,2
39904,clang,clang|libc++,2
39947,libraries,libc++|libraries,2
39967,libraries,clang|libraries,2
39986,libraries,libc++|libraries,2
39996,libraries,libraries|lldb,2
40093,clang,clang|libc++,2
40100,libraries,clang|libraries|lldb,3
40214,libraries,clang|libraries,2
40217,polly,libraries|polly,2
40218,clang,clang|compiler-rt,2
40247,clang,clang|libraries,2
40257,libraries,clang|libraries,2
40272,clang,clang|libraries,2
40286,clang,clang|lldb,2
40298,clang,clang|libraries,2
40303,libraries,clang|libraries,2
40322,libraries,clang|libraries,2
40346,libraries,clang|libraries,2
40354,libc++,libc++|lldb,2
40361,clang,clang|lldb,2
40393,clang,clang|libraries,2
40515,clang,clang|libc++,2
40530,clang,clang|compiler-rt,2
40538,libraries,clang|libraries,2
40541,clang,clang|libraries,2
40576,clang,clang|libc++,2
40613,compiler-rt,clang|compiler-rt,2
40636,clang,clang|libc++|lldb,3
40641,clang,clang|libc++,2
40656,libraries,clang|libraries,2
40671,libc++,compiler-rt|libc++|lldb|polly,4
40677,libraries,clang|libraries,2
40678,clang,clang|libraries,2
40707,clang,clang|libraries,2
40747,clang,clang|libc++,2
40779,libraries,clang|libraries,2
40795,libraries,clang|libraries|lldb,3
40827,lldb,clang|lldb,2
40829,clang,clang|libc++,2
40833,libraries,libraries|lldb,2
40834,libraries,libraries|lldb,2
40836,libraries,libraries|lldb,2
40838,libraries,libraries|lldb,2
40857,libraries,libraries|lldb,2
40871,libraries,libraries|lldb,2
40940,libraries,clang|libraries,2
40944,libraries,libraries|lldb,2
40965,libraries,libc++|libraries,2
40979,clang,clang|libc++,2
40996,libraries,clang|libraries,2
41051,clang,clang|libraries,2
41071,clang,clang|libraries,2
41081,libraries,libc++|libraries,2
41106,libraries,clang|libraries,2
41115,libraries,clang|libraries,2
41178,libraries,clang|libraries,2
41205,clang,clang|libraries,2
41208,clang,clang|libc++,2
41233,clang,clang|libraries,2
41237,lldb,clang|libc++|lldb,3
41250,clang,clang|libc++|lldb,3
41367,clang,clang|libraries,2
41431,clang,clang|lldb,2
41436,clang,clang|libraries,2
41466,lldb,clang|lldb,2
41490,clang,clang|libc++,2
41534,libraries,clang|libraries|lldb,3
41535,libraries,libraries|polly,2
41548,libraries,clang|libraries|lldb,3
41549,clang,clang|libc++,2
41575,libraries,compiler-rt|libraries,2
41587,clang,clang|libraries,2
41588,clang,clang|libraries,2
41671,compiler-rt,compiler-rt|libc++,2
41748,libraries,clang|libraries,2
41749,libraries,compiler-rt|libraries,2
41756,clang,clang|compiler-rt,2
41766,libraries,clang|libraries|lldb,3
41805,compiler-rt,compiler-rt|lldb|polly,3
41810,clang,clang|libc++,2
41863,clang,clang|libc++,2
41894,libraries,compiler-rt|libraries,2
41925,libraries,clang|libraries|lldb,3
41956,compiler-rt,clang|compiler-rt,2
41965,clang,clang|libraries|lldb,3
42148,libraries,clang|libraries,2
42170,libraries,clang|libraries|lldb,3
42200,clang,clang|libraries,2
42306,clang,clang|libc++|lldb,3
42352,clang,clang|libraries,2
42368,clang,clang|libraries,2
42438,libraries,clang|libraries,2
42452,libraries,clang|libraries,2
42493,libraries,compiler-rt|libraries,2
42549,clang,clang|libc++,2
42556,libraries,clang|libraries,2
42567,libraries,clang|libraries,2
42575,clang,clang|libraries,2
42628,clang,clang|libraries,2
42639,clang,clang|libc++,2
42654,clang,clang|libc++,2
42665,clang,clang|libc++|libraries,3
42685,clang,clang|libraries,2
42711,clang,clang|compiler-rt,2
42729,libraries,libraries|polly,2
42743,clang,clang|libc++,2
42785,libraries,clang|libraries,2
42816,clang,clang|lldb,2
42827,clang,clang|libraries,2
42843,clang,clang|compiler-rt|lldb,3
42851,clang,clang|libc++|lldb,3
42867,libraries,libc++|libraries,2
42889,clang,clang|libraries,2
42910,libraries,libraries|lldb,2
42954,libraries,clang|libraries,2
42959,clang,clang|libc++,2
42961,clang,clang|lldb,2
42976,libraries,clang|libraries,2
42988,compiler-rt,compiler-rt|libraries,2
43001,lldb,libc++|lldb,2
43009,clang,clang|libraries,2
43068,compiler-rt,compiler-rt|libraries,2
43070,libraries,libc++|libraries,2
43072,clang,clang|libraries,2
43078,clang,clang|libc++,2
43082,libraries,compiler-rt|libraries,2
43087,clang,clang|libc++,2
43099,clang,clang|libraries,2
43146,libraries,clang|libraries,2
43164,polly,clang|libraries|polly,3
43193,clang,clang|libraries|polly,3
43215,clang,clang|libraries,2
43228,libc++,libc++|lldb,2
43289,libraries,clang|libraries,2
43305,libraries,libc++|libraries,2
43328,libraries,clang|libraries,2
43354,libraries,libc++|libraries,2
43390,clang,clang|libraries,2
43404,clang,clang|libraries,2
43407,compiler-rt,compiler-rt|libc++,2
43415,libraries,compiler-rt|libraries,2
43492,clang,clang|libc++,2
43495,libraries,clang|libraries,2
43498,clang,clang|libc++|libraries|lldb,4
43502,libraries,clang|libraries,2
43580,libraries,clang|libraries,2
43622,libraries,clang|libraries,2
43629,clang,clang|libc++,2
43632,libc++,clang|libc++,2
43659,libraries,clang|libraries,2
43677,compiler-rt,compiler-rt|libc++,2
43722,compiler-rt,clang|compiler-rt|libraries,3
43752,lldb,libc++|lldb,2
